Manufacturer,Manufacturer Color,Manufacturer Color Number,glueboss color name,Glue Boss Color Number,glueboss color volusion id,transparency,red,green,blue,transparency Rating,Text Color 0black 1white,Color Status
Silestone,Marron Jupiter,0,Cocoa,4323,4323,100,45,26,15,100,1,Primary
Wilsonart Quartz,Alamosa,Q1011,Cocoa,4323,4323,100,45,26,15,100,1,Primary
Zodiaq,Saddle Brown,0,Cocoa,4323,4323,100,45,26,15,100,1,Primary
Zodiaq,Vela Brown,0,Cocoa,4323,4323,100,45,26,15,100,1,Primary
Wilsonart,Chipped Chocolate,9104CS,Coffee,4643,4643,0,0,0,0,0,0,Primary
Wilsonart,Sonata Chocolate,9144SN,Coffee,4643,4643,0,0,0,0,0,0,Primary
Corian,Egyptian Copper,0,Copper,4418,4418,91,143,89,34,91,1,Primary
Formica,Amber Mica,903,Copper,4418,4418,91,143,89,34,91,1,Primary
Formica,Gold Nugget,450,Copper,4418,4418,91,143,89,34,91,1,Primary
Zodiaq,Copper Sunset,0,Copper,4418,4418,91,143,89,34,91,1,Primary
Zodiaq,Marrone Ambrato,0,Copper,4418,4418,91,143,89,34,91,1,Primary
Affinity,Crest,ES-13,Cream,4232,4232,100,211,201,177,100,0,Primary
Affinity,Elision Rock,SL-100,Cream,4232,4232,100,211,201,177,100,0,Primary
Affinity,Sepia Stone,SL-102,Cream,4232,4232,100,211,201,177,100,0,Primary
Affinity,Silt Stone,SL-148,Cream,4232,4232,100,211,201,177,100,0,Primary
Affinity,Venetian Terrazzo,SL-99,Cream,4232,4232,100,211,201,177,100,0,Primary
Affinity,Zinc Blende,SL-98,Cream,4232,4232,100,211,201,177,100,0,Primary
Allen & Roth Quartz,Nutmeg,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Allen & Roth Solid Surface,Coral Swarm,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Avonite,Boardwalk,F1-7921,Cream,4232,4232,100,211,201,177,100,0,Primary
Avonite,Desert Tan,C1-2250,Cream,4232,4232,100,211,201,177,100,0,Primary
Avonite,Driftwood,F1-9038,Cream,4232,4232,100,211,201,177,100,0,Primary
Avonite,High Desert,F1-9037,Cream,4232,4232,100,211,201,177,100,0,Primary
Caesarstone,Cinder,2020,Cream,4232,4232,100,211,201,177,100,0,Primary
Caesarstone,Linen,2230,Cream,4232,4232,100,211,201,177,100,0,Primary
Cambria,Carlisle Grey,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Cambria,Lancaster,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Corian,Concrete,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Corian,Seashell,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Cosmos,Arena,2201,Cream,4232,4232,100,211,201,177,100,0,Primary
Diamond Surfaces,Cambridge,C716,Cream,4232,4232,100,211,201,177,100,0,Primary
Diamond Surfaces,Cappuccino,C106,Cream,4232,4232,100,211,201,177,100,0,Primary
Diamond Surfaces,New Castle,N134,Cream,4232,4232,100,211,201,177,100,0,Primary
Diamond Surfaces,York,Y719,Cream,4232,4232,100,211,201,177,100,0,Primary
EOS,Halifax,0,Cream,4232,4232,100,211,201,177,100,0,Primary
EOS,Newport,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Formica,Birch Spex,935,Cream,4232,4232,100,211,201,177,100,0,Primary
Formica,Copper Quartz,772,Cream,4232,4232,100,211,201,177,100,0,Primary
Formica,Drift,787,Cream,4232,4232,100,211,201,177,100,0,Primary
Formica,E Fog,755,Cream,4232,4232,100,211,201,177,100,0,Primary
Formica,Luna Stone,780,Cream,4232,4232,100,211,201,177,100,0,Primary
Formica,Nutmeg Classix,331,Cream,4232,4232,100,211,201,177,100,0,Primary
Formica,Portabello Aggregate,785,Cream,4232,4232,100,211,201,177,100,0,Primary
Formica,Portabello Fine,786,Cream,4232,4232,100,211,201,177,100,0,Primary
LG HiMacs,Bellany,GT933,Cream,4232,4232,100,211,201,177,100,0,Primary
LG HiMacs,Tanami,0,Cream,4232,4232,100,211,201,177,100,0,Primary
LG HiMacs,Terni,M201,Cream,4232,4232,100,211,201,177,100,0,Primary
LG Viatera,Creme Beige,0,Cream,4232,4232,100,211,201,177,100,0,Primary
LG Viatera,Juniper Trial,0,Cream,4232,4232,100,211,201,177,100,0,Primary
LG Viatera,Natural Limestone,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Meganite,Silver Lining Breccia,923,Cream,4232,4232,100,211,201,177,100,0,Primary
Mystera,Cachet,MSS-816,Cream,4232,4232,100,211,201,177,100,0,Primary
Mystera,Cashmere,MSS-607,Cream,4232,4232,100,211,201,177,100,0,Primary
Mystera,Desert,MSS-530,Cream,4232,4232,100,211,201,177,100,0,Primary
Mystera,Tombolo,MSS-817,Cream,4232,4232,100,211,201,177,100,0,Primary
Pental Quartz,Creekside Polished,BQ9260P,Cream,4232,4232,100,211,201,177,100,0,Primary
Pental Quartz,Riverbank Polished,BQ980P,Cream,4232,4232,100,211,201,177,100,0,Primary
Pental Quartz,Sandcastle Polished,BS4000P,Cream,4232,4232,100,211,201,177,100,0,Primary
Quartz Master,Maori Island,QM5022,Cream,4232,4232,100,211,201,177,100,0,Primary
Radianz,Antigua Beach,AN230,Cream,4232,4232,100,211,201,177,100,0,Primary
Radianz,Saltoro Cliff,SC235,Cream,4232,4232,100,211,201,177,100,0,Primary
Silestone,Niebla,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Staron,Breccia Rio Grande,BR790,Cream,4232,4232,100,211,201,177,100,0,Primary
Staron,Sanded Ginger,SG431,Cream,4232,4232,100,211,201,177,100,0,Primary
Staron,Tempest Caraway,FC155,Cream,4232,4232,100,211,201,177,100,0,Primary
Staron,Tempest Glimmer,FG144,Cream,4232,4232,100,211,201,177,100,0,Primary
Staron,Tempest Sonoma,FS143,Cream,4232,4232,100,211,201,177,100,0,Primary
Wilsonart Quartz,Araku,Q4003,Cream,4232,4232,100,211,201,177,100,0,Primary
Wilsonart Quartz,Infinity,Q1006,Cream,4232,4232,100,211,201,177,100,0,Primary
Wilsonart Quartz,Osteria,Q3002,Cream,4232,4232,100,211,201,177,100,0,Primary
Wilsonart Quartz,Pompeii,Q1007,Cream,4232,4232,100,211,201,177,100,0,Primary
Wilsonart Quartz,Viaggio,Q2006,Cream,4232,4232,100,211,201,177,100,0,Primary
Zodiaq,Lunar Pearl,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Zodiaq,Minera Pearl,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Zodiaq,Savory,0,Cream,4232,4232,100,211,201,177,100,0,Primary
Allen & Roth Solid Surface,Bisque,0,Creamy,4707,4707,0,0,0,0,0,0,Primary
Livingstone,Sink Creamy,0,Creamy,4707,4707,0,0,0,0,0,0,Primary
Zodiaq,Snow White,0,Design,4601,4601,0,0,0,0,0,0,Primary
Affinity,Cut Topaz,SL-85,Dune,4310,4310,100,199,173,139,100,0,Primary
Affinity,Polished Citrine,SL-83,Dune,4310,4310,100,199,173,139,100,0,Primary
Allen & Roth Quartz,Grand Pacific,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Allen & Roth Quartz,Gruene,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Allen & Roth Quartz,Mckinley,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Allen & Roth Solid Surface,Gravel Tan,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Allen & Roth Solid Surface,Nexus,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Allen & Roth Solid Surface,Pebble,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Allen & Roth Solid Surface,Sidewalk,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Avonite,Biscotti,F1-9033,Dune,4310,4310,100,199,173,139,100,0,Primary
Avonite,Cadenza,F1-8812,Dune,4310,4310,100,199,173,139,100,0,Primary
Avonite,Fargo,F1-9138,Dune,4310,4310,100,199,173,139,100,0,Primary
Avonite,Pinon,F1-7912,Dune,4310,4310,100,199,173,139,100,0,Primary
Basix,Mesa,4789,Dune,4310,4310,100,199,173,139,100,0,Primary
Caesarstone,Shitake,4230,Dune,4310,4310,100,199,173,139,100,0,Primary
Cambria,Berkeley,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Cambria,Dover,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corian,Bethany,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corian,Chamois,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corian,Granola,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corian,Mojave,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corian,Oat,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corian,Raw Silk,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corian,Sand,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corian,Tumbleweed,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corinthian,Navajo,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corinthian,Sandalwood,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Corinthian,Tucson,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Cosmos,Thunder Road,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Diamond Surfaces,Petroglyph,P122,Dune,4310,4310,100,199,173,139,100,0,Primary
Diamond Surfaces,Sandpiper,S126,Dune,4310,4310,100,199,173,139,100,0,Primary
Diresco,Divinity Beige,A047,Dune,4310,4310,100,199,173,139,100,0,Primary
EcoTec,Sand,0,Dune,4310,4310,100,199,173,139,100,0,Primary
EcoTec,Sand Dune,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Formica,E Earthen,753,Dune,4310,4310,100,199,173,139,100,0,Primary
Formica,Fawn Matrix,337,Dune,4310,4310,100,199,173,139,100,0,Primary
Formica,Pecan Mosaic,652,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanex,Beige Breeze,S-018,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanex,Dancing Quartz,B-016,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanex,Dijon Beige,HL-507,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Argil,MO625,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Autumn Leaf,RS305,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Caribbean Blue,RS316,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Chocolate Cognac,RS315,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Coronado,RS324,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,English Toffee,RS462,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Liscia,RU603,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Maple Canyon,RS321,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Mesquite Brown,RS307,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Rolling Stone,MV618,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Sahara,RM505,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Serengeti,BT327,Dune,4310,4310,100,199,173,139,100,0,Primary
Hanstone,Venetian Avorio,RS314,Dune,4310,4310,100,199,173,139,100,0,Primary
I-Stone V-korr,Navajo Mist,371,Dune,4310,4310,100,199,173,139,100,0,Primary
LG HiMacs,Aztec Quartz,G33,Dune,4310,4310,100,199,173,139,100,0,Primary
LG HiMacs,Casera,VE24,Dune,4310,4310,100,199,173,139,100,0,Primary
LG HiMacs,Hazelnut,ST903,Dune,4310,4310,100,199,173,139,100,0,Primary
LG HiMacs,Jasmine,G505R,Dune,4310,4310,100,199,173,139,100,0,Primary
LG HiMacs,Kaffa,VE13,Dune,4310,4310,100,199,173,139,100,0,Primary
LG HiMacs,Lattetude,VE21,Dune,4310,4310,100,199,173,139,100,0,Primary
LG Viatera,San Tropez,0,Dune,4310,4310,100,199,173,139,100,0,Primary
LG Viatera,Solano,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Livingstone,Ambrosia,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Livingstone,Bianca,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Livingstone,Chestnut,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Livingstone,Mesa,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Livingstone,Sand Castle,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Livingstone,Tuscany Nuova,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Meganite,Aztec Granite,681AR,Dune,4310,4310,100,199,173,139,100,0,Primary
Meganite,Denali Granite,759,Dune,4310,4310,100,199,173,139,100,0,Primary
Meganite,Euphoria Boulder,809,Dune,4310,4310,100,199,173,139,100,0,Primary
Mystera,Buckskin,MSS-501,Dune,4310,4310,100,199,173,139,100,0,Primary
Mystera,Chamois,MSS-604,Dune,4310,4310,100,199,173,139,100,0,Primary
Pental Quartz,Birch Polished,BQ2030P,Dune,4310,4310,100,199,173,139,100,0,Primary
Pental Quartz,Canary Polished,BQ9160P,Dune,4310,4310,100,199,173,139,100,0,Primary
Pental Quartz,Canyon Polished,BS160P,Dune,4310,4310,100,199,173,139,100,0,Primary
Pental Quartz,Gobi Polished,BS170P,Dune,4310,4310,100,199,173,139,100,0,Primary
Pental Quartz,Nirvana Polished,BQ9140P,Dune,4310,4310,100,199,173,139,100,0,Primary
Pental Quartz,Oasis Polished,BS4010P,Dune,4310,4310,100,199,173,139,100,0,Primary
Pental Quartz,Truffle Polished,BQ9290P,Dune,4310,4310,100,199,173,139,100,0,Primary
Q Quartz,Athenian Gold,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Quartz Master,Flower Rock,QM5012,Dune,4310,4310,100,199,173,139,100,0,Primary
Radianz,Albion Amber,AA340,Dune,4310,4310,100,199,173,139,100,0,Primary
Radianz,Bristol Beige,BB227,Dune,4310,4310,100,199,173,139,100,0,Primary
Radianz,Cumberland Flax,CF350,Dune,4310,4310,100,199,173,139,100,0,Primary
Riverstone,Aspen,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Riverstone,Cappuccino,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Riverstone,Maple Canyon,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Riverstone,St. Croix,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Silestone,Azul Ugarit,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Silestone,Verde Ugarit,0,Dune,4310,4310,100,199,173,139,100,0,Primary
Staron,Sanded Vermillion,SV430,Dune,4310,4310,100,199,173,139,100,0,Primary
Staron,Talus Sandbar,TS345,Dune,4310,4310,100,199,173,139,100,0,Primary
Staron,Tempest Prairie,FP142,Dune,4310,4310,100,199,173,139,100,0,Primary
Staron,Tempest Rattan,FR124,Dune,4310,4310,100,199,173,139,100,0,Primary
Wilsonart,Bluff Riverstone,9043RS,Dune,4310,4310,100,199,173,139,100,0,Primary
Wilsonart,Chicory Cream Melange,9047ML,Dune,4310,4310,100,199,173,139,100,0,Primary
Wilsonart,Crystal Champagne,9145CY,Dune,4310,4310,100,199,173,139,100,0,Primary
Wilsonart,Desert Melange,9114ML,Dune,4310,4310,100,199,173,139,100,0,Primary
Wilsonart,Khaki Brown Tempest,D50TM,Dune,4310,4310,100,199,173,139,100,0,Primary
Wilsonart,Quarry Melange,9041ML,Dune,4310,4310,100,199,173,139,100,0,Primary
Wilsonart Quartz,Nokasendo,Q3012,Dune,4310,4310,100,199,173,139,100,0,Primary
Caesarstone,Champagne Limestone,2400,Earth,4628,4628,0,0,0,0,0,0,Primary
Diresco,Divinity Crema,A056,Earth,4628,4628,0,0,0,0,0,0,Primary
LG Viatera,Bedazzled,0,Earth,4628,4628,0,0,0,0,0,0,Primary
LG Viatera,Biscuit,0,Earth,4628,4628,0,0,0,0,0,0,Primary
LG Viatera,Cairo,0,Earth,4628,4628,0,0,0,0,0,0,Primary
LG Viatera,Sand Ice,0,Earth,4628,4628,0,0,0,0,0,0,Primary
LG Viatera,Santa Barbara,0,Earth,4628,4628,0,0,0,0,0,0,Primary
LG Viatera,Santa Monica,0,Earth,4628,4628,0,0,0,0,0,0,Primary
LG Viatera,Sugar Sand,0,Earth,4628,4628,0,0,0,0,0,0,Primary
NaturaStone Quartz,Cornsilk,N103,Earth,4628,4628,0,0,0,0,0,0,Primary
NaturaStone Quartz,Desert Pearl,N109,Earth,4628,4628,0,0,0,0,0,0,Primary
NaturaStone Quartz,Seville,N134,Earth,4628,4628,0,0,0,0,0,0,Primary
NaturaStone Quartz,Tuscany,N111,Earth,4628,4628,0,0,0,0,0,0,Primary
Q Quartz,Almond Roca,0,Earth,4628,4628,0,0,0,0,0,0,Primary
Quartz Master,Beach Yellow,QM1002,Earth,4628,4628,0,0,0,0,0,0,Primary
Radianz,Mykonos Beige,CK230,Earth,4628,4628,0,0,0,0,0,0,Primary
Radianz,Teton Beige,TE215,Earth,4628,4628,0,0,0,0,0,0,Primary
Silestone,Blanco City,0,Earth,4628,4628,0,0,0,0,0,0,Primary
Silestone,Crema Minerva,0,Earth,4628,4628,0,0,0,0,0,0,Primary
Silestone,Crema Urbana,0,Earth,4628,4628,0,0,0,0,0,0,Primary
Zodiaq,Cappucino,0,Earth,4628,4628,0,0,0,0,0,0,Primary
Zodiaq,Caraway,0,Earth,4628,4628,0,0,0,0,0,0,Primary
Zodiaq,Giallo Michelangelo,0,Earth,4628,4628,0,0,0,0,0,0,Primary
Corinthian,Almond,0,Ecru,4637,4637,0,0,0,0,0,0,Primary
Hanex,Flaxen,BL-202,Ecru,4637,4637,0,0,0,0,0,0,Primary
Wilsonart,Natural Almond,D30SL,Ecru,4637,4637,0,0,0,0,0,0,Primary
Wilsonart Quartz,Muiten,Q4014,Ecru,4637,4637,0,0,0,0,0,0,Primary
Wilsonart Quartz,Sans Souci,Q2004,Ecru,4637,4637,0,0,0,0,0,0,Primary
Wilsonart Quartz,Turia,Q4015,Ecru,4637,4637,0,0,0,0,0,0,Primary
Corian,Deep Caviar,0,Espresso,4528,4528,100,58,58,58,100,1,Primary
Corian,Deep Espresso,0,Espresso,4528,4528,100,58,58,58,100,1,Primary
Corian,Deep Storm,0,Espresso,4528,4528,100,58,58,58,100,1,Primary
Formica,Noir Stone,0,Espresso,4528,4528,100,58,58,58,100,1,Primary
Hanex,Macassar,BL-209,Espresso,4528,4528,100,58,58,58,100,1,Primary
Meganite,Raven Boulder,810AR,Espresso,4528,4528,100,58,58,58,100,1,Primary
Silestone,Doradus,0,Espresso,4528,4528,100,58,58,58,100,1,Primary
Silestone,Night Mist,0,Espresso,4528,4528,100,58,58,58,100,1,Primary
Silestone,Rain Forest,0,Espresso,4528,4528,100,58,58,58,100,1,Primary
Silestone,Stellar Night,0,Espresso,4528,4528,100,58,58,58,100,1,Primary
Wilsonart,Royal Mirage,9028MG,Espresso,4528,4528,100,58,58,58,100,1,Primary
Wilsonart,Sonata Spruce,9053SN,Espresso,4528,4528,100,58,58,58,100,1,Primary
Zodiaq,Space Black,0,Espresso,4528,4528,100,58,58,58,100,1,Primary
Formica,Blanca Silica,0,Fashion,4702,4702,0,0,0,0,0,0,Primary
Gemstone,Fashion,0,Fashion,4702,4702,0,0,0,0,0,0,Primary
Gemstone,Ivory,0,Fashion,4702,4702,0,0,0,0,0,0,Primary
Affinity,Ancient Wetland,SL-104,Fawn,4316,4316,100,148,125,96,100,0,Primary
Affinity,Mesa,ES-31,Fawn,4316,4316,100,148,125,96,100,0,Primary
Affinity,Serenity,ES-29,Fawn,4316,4316,100,148,125,96,100,0,Primary
Avonite,Arroyo,F1-7936,Fawn,4316,4316,100,148,125,96,100,0,Primary
Avonite,Aztec Brown,K3-7700,Fawn,4316,4316,100,148,125,96,100,0,Primary
Avonite,Khaki,F1-4330,Fawn,4316,4316,100,148,125,96,100,0,Primary
Avonite,Palm Desert,K1-6638,Fawn,4316,4316,100,148,125,96,100,0,Primary
Cambria,Cranbrook,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Cambria,Windsor,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Corian,Matterhorn,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Corian,Ochre,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Corian,Serene Sage,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Corian,Suede,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Corinthian,Sherwood,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Diresco,Divinity Clay,A058,Fawn,4316,4316,100,148,125,96,100,0,Primary
Diresco,Misty Caramel,A021,Fawn,4316,4316,100,148,125,96,100,0,Primary
EcoTec,Carnival,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
EOS,Cardiff,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Formica,Chamois Spex,937,Fawn,4316,4316,100,148,125,96,100,0,Primary
Formica,Olivene Silica,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Hanex,Amber,HL-038,Fawn,4316,4316,100,148,125,96,100,0,Primary
Hanex,Ginger Bread,RE-04,Fawn,4316,4316,100,148,125,96,100,0,Primary
Hanex,Wild Safari,B-038,Fawn,4316,4316,100,148,125,96,100,0,Primary
Hanstone,River Walk,BT323,Fawn,4316,4316,100,148,125,96,100,0,Primary
Laminex,Cardamon,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Laminex,Tapenade,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
LG HiMacs,Desert Sand,G01,Fawn,4316,4316,100,148,125,96,100,0,Primary
LG HiMacs,Harvest,GT908,Fawn,4316,4316,100,148,125,96,100,0,Primary
LG HiMacs,Honeysuckle,G504R,Fawn,4316,4316,100,148,125,96,100,0,Primary
LG HiMacs,Pecan,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
LG HiMacs,Trail Gray,GT912,Fawn,4316,4316,100,148,125,96,100,0,Primary
LG HiMacs,Venetian Sand,G42,Fawn,4316,4316,100,148,125,96,100,0,Primary
LG Viatera,Palermo,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
LG Viatera,Santiago,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Meganite,Cinder Granite,679AR,Fawn,4316,4316,100,148,125,96,100,0,Primary
Meganite,Gold Coin Breccia,956,Fawn,4316,4316,100,148,125,96,100,0,Primary
Meganite,Magic Moon Breccia,924,Fawn,4316,4316,100,148,125,96,100,0,Primary
NaturaStone Quartz,Hacienda,N106,Fawn,4316,4316,100,148,125,96,100,0,Primary
NaturaStone Quartz,Monaco,N124,Fawn,4316,4316,100,148,125,96,100,0,Primary
NaturaStone Quartz,Taupe,N117,Fawn,4316,4316,100,148,125,96,100,0,Primary
NaturaStone Quartz,Turin,N127,Fawn,4316,4316,100,148,125,96,100,0,Primary
Pental Quartz,Pebble Beach Polished,BQ9192P,Fawn,4316,4316,100,148,125,96,100,0,Primary
Q Quartz,Coronado,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Quartz Master,Desert Dune,QM4006,Fawn,4316,4316,100,148,125,96,100,0,Primary
Quartz Master,Silver Star Coffee,QM3010,Fawn,4316,4316,100,148,125,96,100,0,Primary
Radianz,Mariposa Buff,MU410,Fawn,4316,4316,100,148,125,96,100,0,Primary
Riverstone,Sedona,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Silestone,Alpina White,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Staron,Aspen Brown,AB632,Fawn,4316,4316,100,148,125,96,100,0,Primary
Staron,Quarry Mesa,QM242,Fawn,4316,4316,100,148,125,96,100,0,Primary
Zodiaq,Chicory,0,Fawn,4316,4316,100,148,125,96,100,0,Primary
Avonite,Crimsom,F1-8264,Fire,4621,4621,0,0,0,0,0,0,Primary
I-Stone V-korr,Fire,6,Fire,4621,4621,0,0,0,0,0,0,Primary
LG HiMacs,Fiery Red,S25,Fire,4621,4621,0,0,0,0,0,0,Primary
LG Viatera,Lava Ice,0,Fire,4621,4621,0,0,0,0,0,0,Primary
Quartz Master,Silver Star Red,QM3005,Fire,4621,4621,0,0,0,0,0,0,Primary
Radianz,Salina Red,SR461,Fire,4621,4621,0,0,0,0,0,0,Primary
Caesarstone,Buttermilk,4220,Flax,4627,4627,0,0,0,0,0,0,Primary
Caesarstone,Desert Limestone,2200,Flax,4627,4627,0,0,0,0,0,0,Primary
Cambria,Coswell Cream,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Cambria,Yorkshire,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Diresco,Premium Cotton Beige,P100,Flax,4627,4627,0,0,0,0,0,0,Primary
LG Viatera,High Tide,0,Flax,4627,4627,0,0,0,0,0,0,Primary
LG Viatera,Sugar Storm,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Silestone,Blanco Capri,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Silestone,Blanco Dune,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Silestone,Haiku,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Silestone,Tigris Sand,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Silestone,White Dune,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Zodiaq,Coarse Marfil,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Zodiaq,Cygnus Pearl,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Zodiaq,Papyrus,0,Flax,4627,4627,0,0,0,0,0,0,Primary
Affinity,Bianco,MJ-330,Fog,4200,4200,88,250,250,248,88,0,Primary
Affinity,Lunar Dream,SL-61,Fog,4200,4200,88,250,250,248,88,0,Primary
Affinity,Rain,ES-05,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Algodon,F1-7713,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Alpine Shimmer,F1-8206,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Arioso,F1-8852,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Artica,F1-9065,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Avalanche,F1-7500,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Cloud,F1-8292,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Fresco,F1-8964,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Honey Crunch,F1-4330,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Juneau,F1-9116,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Marcato,F1-8836,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Nordic,F1-9119,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Pistachio,K3-8450,Fog,4200,4200,88,250,250,248,88,0,Primary
Avonite,Saffron,K3-8410,Fog,4200,4200,88,250,250,248,88,0,Primary
Basix,Bayshore,665,Fog,4200,4200,88,250,250,248,88,0,Primary
Basix,Harmony,710,Fog,4200,4200,88,250,250,248,88,0,Primary
Basix Quartz,Mystic,1111,Fog,4200,4200,88,250,250,248,88,0,Primary
Caesarstone,Atlantic Salt,6270,Fog,4200,4200,88,250,250,248,88,0,Primary
Caesarstone,Misty Carrera,4141,Fog,4200,4200,88,250,250,248,88,0,Primary
Caesarstone,Quartz Reflections,7141,Fog,4200,4200,88,250,250,248,88,0,Primary
Cambria,Waverton,0,Fog,4200,4200,88,250,250,248,88,0,Primary
Corian,Antarctica,0,Fog,4200,4200,88,250,250,248,88,0,Primary
Corian,Arrowroot,0,Fog,4200,4200,88,250,250,248,88,0,Primary
